idestacao,uf,codibge,cidade,nomeestacao,ultimovalor,datahoraUltimovalor,acc1hr,acc3hr,acc6hr,acc12hr,acc24hr,acc48hr,acc72hr,acc96hr,tipoestacao,status
13671,SP,3548708,SÃO BERNARDO DO CAMPO,Brazilia Tondi de Lima,0,01/11/25 06:10,-,-,-,-,-,-,-,-,10,0
8686,SP,3508603,CACHOEIRA PAULISTA,LIM/INPE (TESTES),0,15/01/25 14:10,-,-,-,-,-,-,-,-,3,0
7242,SP,3522307,ITAPETININGA,Conceição,0,24/07/26 20:40,-,-,-,-,-,1,1,1,1,0
13654,SP,3513801,DIADEMA,Elias Costa,0,30/04/23 01:10,-,-,-,-,-,-,-,-,10,0
4106,SP,3548708,SÃO BERNARDO DO CAMPO,Jardim Leblon,0,24/07/26 20:40,-,-,-,-,-,1.79,1.79,1.79,1,0
3894,SP,3548500,SANTOS,Morro de São Bento,0,04/09/23 07:50,-,-,-,-,-,-,-,-,1,0
6329,SP,3525508,JOANÓPOLIS,Sabia Uma,0,24/07/26 20:20,-,1.22,2.79,2.99,2.99,2.99,2.99,2.99,1,0
6332,SP,3538600,PIRACAIA,Garagem da PM,0,07/02/26 14:00,-,-,-,-,-,-,-,-,1,0
3510,SP,3555406,UBATUBA,Figueira,0,04/04/26 23:50,-,-,-,-,-,-,-,-,1,0
3580,SP,3550308,SÃO PAULO,Subprefeitura de Itaquera,0,24/07/26 20:30,-,-,-,-,-,0.6,0.6,0.6,1,0
4167,SP,3518701,GUARUJÁ,Cachoeira,0.2,15/03/24 03:20,-,-,-,-,-,-,-,-,1,0
7280,SP,3552403,SUMARÉ,Nova Veneza,0,24/07/26 21:00,-,1.4,4.6,6,8.4,8.4,8.4,8.4,1,0
3807,SP,3550308,SÃO PAULO,CEU São Rafael,0,09/05/25 16:10,-,-,-,-,-,-,-,-,1,0
4169,SP,3518701,GUARUJÁ,Jardim Helena Maria,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
4111,SP,3548708,SÃO BERNARDO DO CAMPO,Vila Esperança,0,24/07/26 20:20,-,0.2,0.2,0.4,0.6,2,2,2,1,0
3494,SP,3550704,SÃO SEBASTIÃO,Portao Grande,0,24/07/26 21:10,-,-,-,0.2,0.4,0.4,0.4,0.4,1,0
9924,SP,3509700,CAMPOS DO JORDÃO,Vila Albertina Torre Vanguarda,0,09/02/26 12:50,-,-,-,-,-,-,-,-,10,0
13667,SP,3547809,SANTO ANDRÉ,João Dias,0,12/06/26 12:10,-,-,-,-,-,-,-,-,10,0
3462,SP,3510500,CARAGUATATUBA,Tinga,0,24/07/26 03:50,-,-,-,-,-,-,-,-,1,0
3904,SP,3551801,SETE BARRAS,Centro,0.2,24/07/26 20:40,0.8,1.2,1.4,1.4,2.98,7.34,7.34,7.34,1,0
3863,SP,3526100,JUQUIÁ,Vila Florindo,0,24/07/26 21:20,-,0.6,0.6,1.4,2.79,11.86,11.86,11.86,1,0
8135,SP,3512704,CORUMBATAÍ,Centro,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
7278,SP,3549805,SÃO JOSÉ DO RIO PRETO,Parque Ecológico Educativo,0,24/07/26 20:50,-,2.6,5.6,5.8,7.6,7.8,7.8,7.8,1,0
3466,SP,3510500,CARAGUATATUBA,Massaguaçu,0,24/07/26 20:40,-,-,-,-,-,-,-,-,1,0
3626,SP,3550308,SÃO PAULO,São Miguel Paulista,0,18/06/26 23:10,-,-,-,-,-,-,-,-,1,0
8128,SP,3510302,CAPELA DO ALTO,Centro,0,24/07/26 20:40,-,-,-,-,0.2,0.6,0.6,0.6,1,0
7217,SP,3503208,ARARAQUARA,Jardim Brasil,0,21/08/24 10:40,-,-,-,-,-,-,-,-,1,0
3870,SP,3536208,PARIQUERA-AÇU,Centro,0,09/05/25 16:20,-,-,-,-,-,-,-,-,1,0
4382,SP,3531803,MONTE MOR,Santa Cruz,0,24/07/26 20:50,-,0.4,3.96,4.36,8.11,8.11,8.11,8.11,1,0
7222,SP,3504503,AVARÉ,Jurumirim,0,28/03/25 15:00,-,-,-,-,-,-,-,-,1,0
3645,SP,3513504,CUBATÃO,Cota-200,0,24/07/26 21:00,0.2,0.2,0.4,1.61,1.61,4.04,7.28,14.82,1,0
8178,SP,3554805,TREMEMBÉ,ETA,0,24/07/26 21:00,0.6,2.4,2.4,2.4,2.4,2.4,2.4,2.4,1,0
3843,SP,3514809,ELDORADO,Centro,0.2,17/10/23 14:10,-,-,-,-,-,-,-,-,1,0
8132,SP,3512209,CONCHAL,Centro,0.2,22/01/26 13:30,-,-,-,-,-,-,-,-,1,0
4110,SP,3548708,SÃO BERNARDO DO CAMPO,Parque Imigrantes,0,24/07/26 20:10,-,-,-,0.2,0.6,2.2,2.2,2.2,1,0
7081,SP,3534401,OSASCO,Quitauna,6,24/11/23 16:00,-,-,-,-,-,-,-,-,1,0
7239,SP,3522307,ITAPETININGA,Rio Branco,0,24/07/26 20:10,-,-,0.6,0.6,2.2,10.6,10.6,10.6,1,0
4376,SP,3526902,LIMEIRA,Distrito Tatu,0,24/07/26 20:40,-,-,-,-,-,-,-,-,1,0
3486,SP,3550704,SÃO SEBASTIÃO,Morro do Abrigo,0,24/07/26 20:20,-,0.2,0.4,0.4,0.4,0.4,0.4,0.4,1,0
3505,SP,3555406,UBATUBA,Estufa II,0,04/04/26 16:30,-,-,-,-,-,-,-,-,1,0
7075,SP,3528502,MAIRIPORÃ,Apolinário,0,24/07/26 21:00,-,-,-,-,-,1.2,1.2,1.2,1,0
8166,SP,3545159,SALTINHO,Centro,0,24/07/26 20:10,-,-,-,2.6,15.2,15.2,15.2,15.2,1,0
6711,SP,3547304,SANTANA DE PARNAÍBA,Alphaville,0,24/07/26 20:10,-,-,-,-,-,1.4,1.4,1.4,1,0
7213,SP,3501905,AMPARO,Parque A. Batone,0,19/05/24 18:10,-,-,-,-,-,-,-,-,1,0
4064,SP,3529401,MAUÁ,Feital,0,24/07/26 20:30,-,-,-,-,-,0.8,0.8,0.8,1,0
7074,SP,3528502,MAIRIPORÃ,Estrada da Roseira,0.4,15/03/26 16:00,-,-,-,-,-,-,-,-,1,0
4168,SP,3518701,GUARUJÁ,Jardim São Miguel,0,24/07/26 20:40,-,-,-,-,-,-,-,-,1,0
3197,SP,3550308,SÃO PAULO,Vila Leopoldina,0,24/07/26 20:30,-,-,-,-,-,1.58,1.58,1.58,1,0
3671,SP,3550308,SÃO PAULO,Jardim Vera Cruz,0,24/07/26 20:20,-,-,-,-,-,3.38,3.38,3.38,1,0
4082,SP,3544103,RIO GRANDE DA SERRA,Vila Niwa,0,24/07/26 20:10,-,0.2,0.2,0.4,1.4,2,2,2,1,0
4399,SP,3550308,SÃO PAULO,Avenida Oratório,0,23/07/26 07:30,-,-,-,-,-,0.39,0.39,0.39,1,0
9894,SP,3513504,CUBATÃO,EE Duarte Caetano - Cota 200,0,21/05/25 14:00,-,-,-,-,-,-,-,-,10,0
7069,SP,3526209,JUQUITIBA,Centro,0.2,14/03/25 13:30,-,-,-,-,-,-,-,-,1,0
3827,SP,3550308,SÃO PAULO,Jardim João XXIII,0,24/07/26 20:40,-,-,-,-,-,2.2,2.2,2.2,1,0
7038,SP,3515103,EMBU-GUAÇU,Jardim Flórida,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
3813,SP,3550308,SÃO PAULO,Penha3,0,07/04/24 22:30,-,-,-,-,-,-,-,-,1,0
3497,SP,3550704,SÃO SEBASTIÃO,Praia Grande,0,24/07/26 20:40,-,-,0.2,0.8,0.8,0.8,0.8,0.8,1,0
6599,SP,3509502,CAMPINAS,Rio Capivari,0.4,12/02/22 07:30,-,-,-,-,-,-,-,-,3,0
3669,SP,3550308,SÃO PAULO,Vila Maria,0,19/07/26 00:10,-,-,-,-,-,-,-,-,1,0
7052,SP,3522505,ITAPEVI,Vila Santa Rita,0,24/07/26 20:10,-,-,-,-,-,3.8,3.8,3.8,1,0
4102,SP,3547809,SANTO ANDRÉ,Parque Novo Oratório,0,24/07/26 20:40,-,-,-,-,-,0.6,0.6,0.6,1,0
3878,SP,3541000,PRAIA GRANDE,Portinho,0.4,24/07/26 20:40,1.2,2,6.2,13,13.2,15.6,15.6,15.6,1,0
3884,SP,3542602,REGISTRO,Jardim Caicara,0,24/07/26 20:10,-,0.4,0.4,0.4,1,4.79,4.79,4.79,1,0
3092,SP,3550308,SÃO PAULO,Jardim Angela,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
3500,SP,3555406,UBATUBA,Tenório,0,22/07/26 12:10,-,-,-,-,-,-,-,-,1,0
13775,SP,3509700,CAMPOS DO JORDÃO,Sabesp - Vila Britânia,0,22/07/26 17:00,-,-,-,-,-,-,-,-,10,0
3846,SP,3518701,GUARUJÁ,Enseada,0.2,24/07/26 20:50,0.59,0.59,0.59,0.79,2.37,3.17,3.17,3.17,1,0
7229,SP,3506003,BAURU,Tibiriça,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
17848,SP,3551702,SERTÃOZINHO,G2-355170205A,0.6,24/07/26 20:40,1.2,9,36,46.4,49.4,49.4,49.4,49.4,1,0
3620,SP,3550308,SÃO PAULO,Limão,0,24/07/26 20:50,-,-,-,-,-,1,1,1,1,0
7054,SP,3523107,ITAQUAQUECETUBA,Parque Ecologico,0,24/07/26 20:30,-,-,-,-,-,1,1,1,1,0
7708,SP,3556206,VALINHOS,Vila São Sebastião,0.2,06/06/25 13:00,-,-,-,-,-,-,-,-,1,0
7080,SP,3534401,OSASCO,Rochdale,0,24/07/26 20:50,-,-,-,-,-,1.6,1.6,1.6,1,0
3842,SP,3513504,CUBATÃO,Vila Esperança,0,11/12/24 05:20,-,-,-,-,-,-,-,-,1,0
3867,SP,3531100,MONGAGUÁ,Agua Branca,0,08/10/22 18:30,-,-,-,-,-,-,-,-,1,0
7212,SP,3500501,ÁGUAS DE LINDÓIA,Alexandre Gatolini,0,24/07/26 14:40,-,-,-,-,-,-,-,-,1,0
7703,SP,3548609,SÃO BENTO DO SAPUCAÍ,Centro,0,24/07/26 20:10,0.2,2.6,2.6,3.4,3.4,3.4,3.4,3.4,1,0
9906,SP,3548500,SANTOS,Caminho - Monte Serrat,0.2,29/07/23 20:40,-,-,-,-,-,-,-,-,10,0
7283,SP,3552809,TABOÃO DA SERRA,Jardim São Judas,0,24/07/26 20:20,-,-,-,-,-,2.2,2.2,2.2,1,0
4113,SP,3548708,SÃO BERNARDO DO CAMPO,Cooperativa,0,24/07/26 20:20,-,-,-,-,-,1.59,1.59,1.59,1,0
3608,SP,3550308,SÃO PAULO,Vila Constância,0,24/07/26 20:20,-,-,-,-,0.2,1.8,1.8,1.8,1,0
4072,SP,3543303,RIBEIRÃO PIRES,Ouro fino,0,24/07/26 20:50,-,0.2,0.2,0.2,0.8,1.6,1.6,1.6,1,0
4098,SP,3547809,SANTO ANDRÉ,Vila João Ramalho,0,17/04/26 19:00,-,-,-,-,-,-,-,-,1,0
7078,SP,3530607,MOGI DAS CRUZES,Jd Santos Dummond,0,24/07/26 20:30,-,-,-,-,-,0.4,0.4,0.4,1,0
3518,SP,3555406,UBATUBA,Maranduba,0,23/07/26 18:00,-,-,-,-,-,-,-,-,1,0
3470,SP,3510500,CARAGUATATUBA,Porto Novo2,0,24/07/26 20:10,-,-,-,-,-,-,-,-,1,0
7020,SP,3504107,ATIBAIA,Jardim Maracana,0,24/07/26 20:40,-,0.4,1.2,2,2,2,2,2,1,0
4092,SP,3547809,SANTO ANDRÉ,Parque Miami,0,24/07/26 20:50,-,-,-,0.2,0.2,1.59,1.59,1.59,1,0
4090,SP,3547809,SANTO ANDRÉ,Jardim Rina,0,24/07/26 21:00,-,-,-,-,-,1,1,1,1,0
7058,SP,3523909,ITU,Cidade Nova,0,24/07/26 20:20,-,-,-,0.2,0.8,2.6,2.6,2.6,1,0
7067,SP,3525904,JUNDIAÍ,Fazenda Grande,0,24/07/26 20:50,-,-,2,2.8,3.2,3.4,3.4,3.4,1,0
4057,SP,3513801,DIADEMA,Jardim Inamar,0,24/07/26 20:50,-,-,-,-,0.2,1.99,1.99,1.99,1,0
6442,SP,3515004,EMBU DAS ARTES,Itatuba,0,24/07/26 21:10,-,-,-,-,0.2,3.17,3.17,3.17,1,0
4116,SP,3548708,SÃO BERNARDO DO CAMPO,Nossa Sra. De Fátima,0,24/07/26 20:50,-,-,-,0.2,0.4,2,2,2,1,0
7087,SP,3552205,SOROCABA,Éden,0,20/05/26 01:40,-,-,-,-,-,-,-,-,1,0
3857,SP,3522109,ITANHAÉM,Balneário Gaivota,0,24/07/26 19:50,-,-,-,-,-,-,-,-,1,0
7053,SP,3522505,ITAPEVI,Chacara Vitapolis,0,24/07/26 20:50,-,-,-,-,0.2,3.8,3.8,3.8,1,0
7689,SP,3519709,IBIÚNA,Rio do Una,0,21/12/25 00:10,-,-,-,-,-,-,-,-,1,0
6704,SP,3518800,GUARULHOS,Vila Nova Bonsucesso,0,24/07/26 21:00,-,-,-,-,-,0.6,0.6,0.6,1,0
3495,SP,3550704,SÃO SEBASTIÃO,Maresias,0,24/07/26 20:20,-,-,-,2.37,5.14,5.14,5.14,5.14,1,0
3629,SP,3550308,SÃO PAULO,Jabaquara,0,24/07/26 21:00,-,-,-,-,-,1.39,1.39,1.39,1,0
6440,SP,3513009,COTIA,Caucaia do Alto,0,14/07/26 23:00,-,-,-,-,-,-,-,-,1,0
4378,SP,3528502,MAIRIPORÃ,Vila Nova Juqueri,0,14/06/25 21:50,-,-,-,-,-,-,-,-,1,0
9911,SP,3551009,SÃO VICENTE,Morro Barbosas,0,14/07/26 11:20,-,-,-,-,-,-,-,-,10,0
7235,SP,3508801,CAFELÂNDIA,Av. Jacob Zucchi,0,24/07/26 20:30,0.2,0.4,8.6,9.2,18.4,20.2,20.2,20.2,1,0
4176,SP,3549904,SÃO JOSÉ DOS CAMPOS,Jardim São Leopoldo,0,24/07/26 20:10,-,0.59,0.79,0.99,0.99,0.99,0.99,0.99,1,0
4390,SP,3541901,QUELUZ,Centro,0,24/07/26 20:30,0.2,0.4,0.6,0.8,0.8,0.8,0.8,0.8,1,0
3218,SP,3509700,CAMPOS DO JORDÃO,Bela Vista,0,24/07/26 20:50,0.79,5.12,5.32,5.92,5.92,5.92,5.92,5.92,1,0
8134,SP,3512407,CORDEIRÓPOLIS,Centro,0,24/07/26 20:50,-,-,-,-,0.4,0.4,0.4,0.4,1,0
6694,SP,3509700,CAMPOS DO JORDÃO,Nova Suiça,1.2,06/05/22 14:30,-,-,-,-,-,-,-,-,1,0
4084,SP,3547809,SANTO ANDRÉ,Vila Bastos,0,24/07/26 21:10,-,-,-,-,-,1.19,1.19,1.19,1,0
3845,SP,3518701,GUARUJÁ,Corpo de Bombeiros,0.2,24/07/26 20:30,0.2,0.2,0.2,1.39,3.16,4.36,4.36,4.36,1,0
7211,SP,3500501,ÁGUAS DE LINDÓIA,Jardim São Francisco,0,24/07/26 20:30,0.2,4.8,7,9.8,10,10,10,10,1,0
7515,SP,3505351,BARRA DO CHAPÉU,Centro,0,24/07/26 12:20,-,-,-,-,-,0.4,2.8,2.8,1,0
8170,SP,3547007,SANTA MARIA DA SERRA,Centro,0.6,20/05/25 14:10,-,-,-,-,-,-,-,-,1,0
3838,SP,3509254,CAJATI,Jacupiranguinha,0.2,16/04/24 02:50,-,-,-,-,-,-,-,-,1,0
8129,SP,3511508,CERQUILHO,Centro,0,24/07/26 20:20,-,-,2.6,3,8.2,10.2,10.2,10.2,1,0
4359,SP,3516408,FRANCO DA ROCHA,Parque Industrial,0,24/07/26 20:20,-,-,-,-,-,0.8,0.8,0.8,1,0
8126,SP,3508603,CACHOEIRA PAULISTA,Sabesp,0,24/07/26 20:50,0.4,0.6,0.6,1,1,1,9.6,9.6,1,0
7249,SP,3526902,LIMEIRA,Nossa Senhora das Dores,0,24/07/26 21:00,-,3.2,5.4,8.2,12.6,12.6,12.6,12.6,1,0
7518,SP,3521200,IPORANGA,Centro,0,01/07/26 04:20,-,-,-,-,-,-,-,-,1,0
8163,SP,3542305,REDENÇÃO DA SERRA,Escritorio Sabesp,0.2,26/02/26 02:40,-,-,-,-,-,-,-,-,1,0
4094,SP,3547809,SANTO ANDRÉ,Vila Príncipe de Gales,0,24/07/26 20:20,-,-,-,-,-,1.79,1.79,1.79,1,0
6699,SP,3509700,CAMPOS DO JORDÃO,Capivari,0,24/07/26 20:50,1,7.4,7.6,8.8,8.8,8.8,8.8,8.8,1,0
8171,SP,3548203,SANTO ANTÔNIO DO PINHAL,Centro,0,24/07/26 20:50,0.4,3,3,4,4,4,4,4,1,0
3828,SP,3550308,SÃO PAULO,Jaguaré,0,24/07/26 20:50,-,-,-,-,-,2,2,2,1,0
7065,SP,3525904,JUNDIAÍ,Jardim Florestal,0,01/02/26 15:30,-,-,-,-,-,-,-,-,1,0
7701,SP,3545803,SANTA BÁRBARA D'OESTE,Jardim Pantano,0,24/07/26 20:50,-,0.2,0.6,3,6.4,6.4,6.4,6.4,1,0
3666,SP,3550308,SÃO PAULO,Butantã,0,24/07/26 20:50,-,-,-,-,-,2.19,2.19,2.19,1,0
7688,SP,3519055,HOLAMBRA,Centro,0,24/07/26 21:00,0.4,1,2,4.6,5.2,5.2,5.2,5.2,1,0
9933,SP,3508603,CACHOEIRA PAULISTA,HIDRO CAMPBELL (TESTES),0,14/07/26 14:00,-,-,-,-,-,-,-,-,3,0
3825,SP,3550308,SÃO PAULO,Parque Morumbi,0,24/07/26 20:20,-,-,-,-,-,1.2,1.2,1.2,1,0
8674,SP,3556404,VARGEM GRANDE DO SUL,Centro,0,23/06/24 14:00,-,-,-,-,-,-,-,-,1,0
4170,SP,3549904,SÃO JOSÉ DOS CAMPOS,Jardim Jussara,0,24/07/26 20:50,0.2,1,1,1,1,1,1,1,1,0
7046,SP,3516309,FRANCISCO MORATO,Jardim Primavera,0,24/07/26 20:40,-,-,-,0.2,0.2,1.2,1.2,1.2,1,0
3655,SP,3518701,GUARUJÁ,Pereque2,0,24/07/26 20:50,-,-,-,-,0.99,1.59,1.59,1.59,1,0
4346,SP,3509007,CAIEIRAS,Vila Angelica,0,18/02/25 11:20,-,-,-,-,-,-,-,-,1,0
7706,SP,3552106,SOCORRO,ETA,0,24/07/26 21:10,1.2,5,6.2,8,8,8,8,8,1,0
4394,SP,3547304,SANTANA DE PARNAÍBA,Refugio dos Bandeirantes,0,20/10/24 14:00,-,-,-,-,-,-,-,-,1,0
4337,SP,3502507,APARECIDA,São Francisco,0,24/07/26 12:20,-,-,-,0.2,0.4,0.4,0.4,0.4,1,0
7259,SP,3532009,MORUNGABA,Centro,0,24/07/26 20:10,-,1,2.4,5.6,5.6,5.6,5.6,5.6,1,0
3499,SP,3550704,SÃO SEBASTIÃO,Praia das Cigarras,0,24/07/26 21:00,-,-,-,-,-,-,-,-,1,0
4391,SP,3542800,RIBEIRA,Centro,0,24/07/26 20:20,-,-,-,-,-,7.6,16.2,16.2,1,0
7705,SP,3551603,SERRA NEGRA,EEAT ESTANCIA DA SERRA,0,24/07/26 20:50,-,-,-,0.2,0.2,0.2,0.2,0.2,1,0
3194,SP,3509007,CAIEIRAS,Jardim Vera Tereza,0.4,08/02/26 01:50,-,-,-,-,-,-,-,-,1,0
4350,SP,3510609,CARAPICUÍBA,Altos da Santa Lúcia,0,10/12/25 14:10,-,-,-,-,-,-,-,-,1,0
4115,SP,3548708,SÃO BERNARDO DO CAMPO,Vila Vitória,0,24/07/26 20:40,-,-,-,-,-,1.6,1.6,1.6,1,0
7019,SP,3504107,ATIBAIA,Boa Vista,0.2,24/07/26 09:50,-,-,-,0.6,0.6,0.6,0.6,0.6,1,0
13665,SP,3544103,RIO GRANDE DA SERRA,Vila São João,0,25/06/22 09:10,-,-,-,-,-,-,-,-,10,0
8810,SP,3545803,SANTA BÁRBARA D'OESTE,Ribeirao dos Toledos,0,24/07/26 20:10,-,-,0.4,3,6,6,6,6,3,0
7057,SP,3523107,ITAQUAQUECETUBA,Vila Bartira,0,19/02/24 12:00,-,-,-,-,-,-,-,-,1,0
6334,SP,3518404,GUARATINGUETÁ,Parque Santa Luzia,0,24/07/26 21:00,0.79,1.59,5.73,5.93,5.93,5.93,5.93,5.93,1,0
3235,SP,3550308,SÃO PAULO,Jardim Santa Lucrécia,0,02/05/23 12:00,-,-,-,-,-,-,-,-,1,0
3667,SP,3550308,SÃO PAULO,Vila Rubi,0,31/07/25 21:20,-,-,-,-,-,-,-,-,1,0
4387,SP,3537107,PEDREIRA,Vila Santo Antonio,0.2,05/06/25 15:00,-,-,-,-,-,-,-,-,1,0
7683,SP,3501608,AMERICANA,Vila Isabel,0.2,24/07/26 20:50,0.4,1.4,3.97,7.35,7.95,7.95,7.95,7.95,1,0
3905,SP,3551801,SETE BARRAS,Vila São João,0,24/07/26 20:40,-,0.2,0.2,0.4,2.2,6,6,6,1,0
3238,SP,3550308,SÃO PAULO,Jardim Previdência,0,24/07/26 20:40,-,-,-,-,-,1,1,1,1,0
3877,SP,3541000,PRAIA GRANDE,Alice,0.2,24/07/26 20:20,0.2,0.8,2.6,3.8,3.8,6,6,6,1,0
17411,SP,3523206,ITARARÉ,G2-352320601A,0.2,24/07/26 20:00,0.2,2,2,2,7,19.6,24,24,1,0
7028,SP,3509205,CAJAMAR,São Benedito,0,28/11/23 15:10,-,-,-,-,-,-,-,-,1,0
3464,SP,3510500,CARAGUATATUBA,Martim de Sá,0,24/07/26 20:20,-,-,-,-,-,-,-,-,1,0
3624,SP,3550308,SÃO PAULO,Pinheiros,0,24/07/26 21:00,-,-,-,-,-,1.59,1.59,1.59,1,0
3508,SP,3555406,UBATUBA,Poruba,0.2,17/06/26 03:10,-,-,-,-,-,-,-,-,1,0
8153,SP,3532306,NATIVIDADE DA SERRA,Policia Militar,0,24/07/26 19:10,-,-,-,-,-,-,-,-,1,0
8165,SP,3544301,ROSEIRA,Delegacia de Policia,0,19/03/25 16:40,-,-,-,-,-,-,-,-,1,0
4073,SP,3543303,RIBEIRÃO PIRES,Pilar Velho,0,24/07/26 21:00,-,-,-,0.2,0.6,1.2,1.2,1.2,1,0
3098,SP,3550308,SÃO PAULO,Residencial Cocaia,0,24/07/26 20:20,-,-,-,-,-,2.19,2.19,2.19,1,0
9909,SP,3551009,SÃO VICENTE,Morro Voturuá,0,29/11/25 14:00,-,-,-,-,-,-,-,-,10,0
3809,SP,3550308,SÃO PAULO,Centro ,0.2,23/07/26 07:30,-,-,-,-,-,0.2,0.2,0.2,1,0
7517,SP,3507159,BOM SUCESSO DE ITARARÉ,Centro,0,24/07/26 19:20,-,-,0.2,0.2,0.4,8,12,12,1,0
3465,SP,3510500,CARAGUATATUBA,Rio do Ouro,0,24/07/26 20:30,-,-,-,-,-,-,-,-,1,0
7277,SP,3549805,SÃO JOSÉ DO RIO PRETO,Jardim Novo Aeroporto,0,24/07/26 21:00,-,2.4,6.8,6.8,9.8,9.8,9.8,9.8,1,0
3869,SP,3531100,MONGAGUÁ,Jardim Praia Grande,0.2,24/07/26 15:50,-,-,0.99,3.76,4.56,7.33,7.33,7.33,1,0
9903,SP,3548500,SANTOS,Sabesp - Morro São Bento,0.2,24/07/26 21:00,0.4,0.4,1.6,4,4.6,6,6,6,10,0
8137,SP,3515186,ESPÍRITO SANTO DO PINHAL,Vila N.S. de Fatima,0.2,24/07/26 20:10,0.4,5,8.6,20.4,21.8,21.8,21.8,21.8,1,0
3810,SP,3550308,SÃO PAULO,Vila Aricanduva,0,24/07/26 20:30,-,-,-,-,-,0.8,0.8,0.8,1,0
3493,SP,3550704,SÃO SEBASTIÃO,Boicucanga,0.2,24/07/26 20:20,0.2,0.8,1.6,3.2,5.6,5.6,5.6,5.6,1,0
3017,SP,3557006,VOTORANTIM,Centro,0,24/07/26 20:10,-,-,-,-,1.19,5.92,5.92,5.92,1,0
8155,SP,3537503,PEREIRAS,Centro,0,11/10/23 00:50,-,-,-,-,-,-,-,-,1,0
3177,SP,3550308,SÃO PAULO,AC Santana,0,24/07/26 20:10,-,-,-,-,-,0.8,0.8,0.8,1,0
7227,SP,3506003,BAURU,Jardim Ouro Verde,0.2,24/07/26 20:30,0.2,1.2,2.4,2.8,4.2,7,7,7,1,0
3849,SP,3518701,GUARUJÁ,Forte dos Andradas,0.2,14/07/26 13:50,-,-,-,-,-,-,-,-,1,0
6595,SP,3526902,LIMEIRA,Rio Tatu,0,24/07/26 20:10,-,0.2,0.6,2.4,3,3.6,3.8,3.8,3,0
4123,SP,3548708,SÃO BERNARDO DO CAMPO,Vila São Pedro,0,23/04/25 20:30,-,-,-,-,-,-,-,-,1,0
8167,SP,3545209,SALTO,Vila Nova,0,24/07/26 20:10,-,-,1.6,1.8,3.4,4.6,4.6,4.6,1,0
8144,SP,3525854,JUMIRIM,Centro,0,27/11/24 11:00,-,-,-,-,-,-,-,-,1,0
3821,SP,3550308,SÃO PAULO,Capão Redondo,0,24/07/26 21:00,-,-,-,-,-,0.6,0.6,0.6,1,0
7676,SP,3539103,PIRAPORA DO BOM JESUS,Centro,0,24/07/26 21:50,-,-,-,0.2,0.6,2.4,2.4,2.6,1,0
7677,SP,3506607,BIRITIBA-MIRIM,Jardim Jungers,0,24/07/26 20:50,-,-,-,-,-,-,-,-,1,0
7699,SP,3537800,PIEDADE,Sabesp,0,24/07/26 20:20,-,-,-,-,0.4,7.29,7.29,7.29,1,0
9900,SP,3548500,SANTOS,HUVET - Morro Marapé,0,15/10/23 14:10,-,-,-,-,-,-,-,-,10,0
4085,SP,3547809,SANTO ANDRÉ,Parque Andreense,0,24/07/26 20:20,-,0.2,0.2,0.6,1.2,2.6,2.6,2.6,1,0
4362,SP,3518404,GUARATINGUETÁ,Jardim São Benedito,0,24/07/26 21:00,0.2,0.2,0.2,0.4,0.4,0.4,0.4,0.4,1,0
6691,SP,3509700,CAMPOS DO JORDÃO,Jaguaribe,0,24/07/26 21:00,1.2,5.8,5.8,6.6,6.6,6.6,6.6,6.6,1,0
8177,SP,3554656,TORRE DE PEDRA,Centro,0,10/06/24 17:10,-,-,-,-,-,-,-,-,1,0
17407,SP,3500402,ÁGUAS DA PRATA,G2-350040202A,0.2,24/07/26 20:50,2.2,9.2,16.2,29,50.4,50.4,50.4,50.4,1,0
7051,SP,3522208,ITAPECERICA DA SERRA,Embu Mirim,0,24/07/26 20:20,-,-,-,-,0.2,4,4,4,1,0
8151,SP,3530904,MOMBUCA,Centro,0,29/05/24 19:00,-,-,-,-,-,-,-,-,1,0
7219,SP,3503802,ARTUR NOGUEIRA,Vista Alegre,0,19/03/26 13:20,-,-,-,-,-,-,-,-,1,0
7679,SP,3526605,LAVRINHAS,Centro,0,24/07/26 21:00,0.4,0.8,0.8,0.8,0.8,0.8,0.8,12.4,1,0
7016,SP,3504107,ATIBAIA,Jd. do Alvinópolis,0,15/07/26 18:20,-,-,-,-,-,-,-,-,1,0
7273,SP,3548906,SÃO CARLOS,Jardim São Paulo,0,24/07/26 21:10,-,8,13.4,21.8,46.4,46.4,46.4,46.4,1,0
7687,SP,3515152,ENGENHEIRO COELHO,Vila São Pedro,0,01/07/26 00:10,-,-,-,-,-,-,-,-,1,0
8173,SP,3552007,SILVEIRAS,Centro,0,24/07/26 21:50,-,-,-,-,-,-,-,-,1,0
7682,SP,3519071,HORTOLÂNDIA,Jardim Santa Esmeralda,0,14/05/26 16:10,-,-,-,-,-,-,-,-,1,0
3848,SP,3518701,GUARUJÁ,Balneário Pernambuco,0,23/07/26 13:20,-,-,-,-,-,-,-,-,1,0
7695,SP,3525201,JARINU,Esplanada do Carmo,0,21/05/26 15:30,-,-,-,-,-,-,-,-,1,0
7082,SP,3534401,OSASCO,Santa Fé,0,24/07/26 21:00,-,-,-,0.2,0.2,1.4,1.4,1.4,1,0
